,t,y,x
113,113.86252,0.6463414634146342,2.395759717314488
114,114.86228,0.6463414634146342,2.4063604240282683
115,115.86268,0.6341463414634146,2.4169611307420493
116,116.86271,0.6219512195121951,2.4240282685512367
117,117.86278,0.6219512195121951,2.4346289752650176
118,118.86283,0.6219512195121951,2.4452296819787986
119,119.86266,0.6219512195121951,2.452296819787986
120,120.8628,0.6219512195121951,2.4664310954063606
121,121.86249,0.6219512195121951,2.4664310954063606
122,122.86238,0.6219512195121951,2.4664310954063606
123,123.86263,0.6219512195121951,2.4664310954063606
124,124.86289,0.6097560975609756,2.462897526501767
125,125.86286,0.6097560975609756,2.4593639575971733
126,126.86348,0.6219512195121951,2.4593639575971733
127,127.86312,0.6219512195121951,2.4558303886925796
128,128.86356,0.6219512195121951,2.452296819787986
129,129.86298,0.6219512195121951,2.452296819787986
130,130.86269,0.6097560975609756,2.4487632508833923
131,131.86257,0.6097560975609756,2.4452296819787986
132,132.86271,0.6219512195121951,2.4487632508833923
133,133.86361,0.6097560975609756,2.4452296819787986
134,134.8629,0.6097560975609756,2.441696113074205
135,135.86318,0.5975609756097561,2.4452296819787986
136,136.86278,0.6097560975609756,2.441696113074205
137,137.86378,0.6097560975609756,2.4452296819787986
138,138.86329,0.6097560975609756,2.4452296819787986
139,139.86351,0.5975609756097561,2.4452296819787986
140,140.86298,0.5975609756097561,2.4593639575971733
141,141.86305,0.5975609756097561,2.452296819787986
142,142.86314,0.5975609756097561,2.4487632508833923
143,143.86291,0.5853658536585366,2.4452296819787986
144,144.8631,0.4634146341463415,2.441696113074205
145,145.86315,0.4634146341463415,2.4381625441696113
146,146.86328,0.4634146341463415,2.441696113074205
147,147.86334,0.4634146341463415,2.441696113074205
148,148.8638,0.4634146341463415,2.441696113074205
149,149.86321,0.45121951219512196,2.4487632508833923
150,150.86393,0.5853658536585366,2.4452296819787986
151,151.86325,0.573170731707317,2.4487632508833923
152,152.86338,0.5853658536585366,2.4487632508833923
153,153.86326,0.5853658536585366,1.3215547703180213
154,154.86305,0.45121951219512196,1.2756183745583038
155,155.86344,0.5853658536585366,1.3286219081272084
156,156.86367,0.5853658536585366,1.3356890459363957
157,157.86347,0.5853658536585366,1.342756183745583
158,158.86373,0.5853658536585366,1.3498233215547704
159,159.86394,0.5853658536585366,1.3568904593639577
160,160.86325,0.5853658536585366,1.3568904593639577
161,161.86372,0.5853658536585366,1.3604240282685511
162,162.86356,0.573170731707317,1.3674911660777385
163,163.86319,0.573170731707317,1.3674911660777385
164,164.86389,0.573170731707317,1.3745583038869258
165,165.86382,0.573170731707317,1.3816254416961131
166,166.86391,0.573170731707317,1.3780918727915195
167,167.86387,0.5609756097560976,1.3851590106007068
168,168.86434,0.5609756097560976,1.3851590106007068
169,169.86382,0.5609756097560976,1.3886925795053005
170,170.86498,0.5609756097560976,1.392226148409894
171,171.86397,0.5609756097560976,1.3992932862190812
172,172.86381,0.5609756097560976,1.3992932862190812
173,173.86427,0.5609756097560976,1.3992932862190812
174,174.86428,0.43902439024390244,1.3639575971731448
175,175.86432,0.4268292682926829,1.3674911660777385
176,176.86461,0.4268292682926829,1.3710247349823321
177,177.86455,0.43902439024390244,1.3780918727915195
178,178.86459,0.4268292682926829,1.3851590106007068
179,179.86479,0.43902439024390244,1.3851590106007068
180,180.86453,0.4268292682926829,1.392226148409894
181,181.86442,0.43902439024390244,1.3992932862190812
182,182.86453,0.43902439024390244,1.392226148409894
183,183.86459,0.4146341463414634,1.4028268551236749
184,184.86514,0.43902439024390244,1.4063604240282686
185,185.8643,0.4268292682926829,1.4134275618374559
186,186.8645,0.5487804878048781,1.3745583038869258
187,187.86475,0.5487804878048781,1.3816254416961131
188,188.86481,0.5487804878048781,1.3886925795053005
189,189.86455,0.5487804878048781,1.3886925795053005
190,190.86463,0.5487804878048781,1.392226148409894
191,191.86512,0.5487804878048781,1.4028268551236749
192,192.86496,0.5487804878048781,1.4028268551236749
193,193.86527,0.5365853658536586,1.4098939929328622
194,194.86575,0.5487804878048781,1.4169611307420495
195,195.86443,0.5487804878048781,1.4169611307420495
196,196.86497,0.5365853658536586,1.4240282685512367
197,197.86515,0.5365853658536586,1.431095406360424
198,198.86477,0.5365853658536586,1.4346289752650176
199,199.86541,0.524390243902439,1.4346289752650176
